standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
icb,icb_l3,Industrials,SGP,52.0,62.0,46.0,67.0,68.0,82.0,71.0,67.0,70.0,89.0,81.0,88.0
icb,icb_l3,Industrials,SGS,95.0,94.0,96.0,93.0,100.0,100.0,92.0,96.0,100.0,99.0,100.0,99.0
icb,icb_l3,Industrials,SHI,36.0,34.0,29.0,35.0,31.0,32.0,42.0,26.0,35.0,36.0,38.0,29.0
icb,icb_l3,Industrials,SHN,55.0,49.0,46.0,47.0,48.0,45.0,49.0,51.0,41.0,71.0,43.0,35.0
icb,icb_l3,Industrials,SIC,,,,,,,,,,75.0,59.0,71.0
icb,icb_l3,Industrials,SJC,36.0,19.0,10.0,21.0,42.0,36.0,39.0,4.0,43.0,17.0,17.0,14.0
icb,icb_l3,Industrials,SJE,46.0,24.0,32.0,34.0,38.0,30.0,26.0,51.0,35.0,38.0,30.0,23.0
icb,icb_l3,Industrials,SJG,,,,,20.0,34.0,40.0,19.0,29.0,28.0,34.0,22.0
icb,icb_l3,Industrials,SJS,48.0,44.0,43.0,60.0,48.0,40.0,45.0,56.0,57.0,48.0,27.0,37.0
icb,icb_l3,Industrials,SKG,100.0,96.0,99.0,77.0,100.0,100.0,100.0,77.0,83.0,76.0,93.0,65.0
icb,icb_l3,Industrials,SMA,45.0,38.0,84.0,31.0,24.0,44.0,51.0,50.0,28.0,8.0,55.0,27.0
icb,icb_l3,Industrials,SMT,43.0,43.0,49.0,40.0,23.0,19.0,35.0,51.0,26.0,34.0,50.0,66.0
icb,icb_l3,Industrials,SPA,82.0,79.0,70.0,,,,,,,,,
icb,icb_l3,Industrials,SPP,35.0,35.0,36.0,39.0,18.0,14.0,8.0,17.0,,,,
icb,icb_l3,Industrials,SRA,46.0,98.0,100.0,100.0,100.0,97.0,92.0,100.0,91.0,52.0,69.0,60.0
icb,icb_l3,Industrials,SRF,32.0,50.0,33.0,59.0,32.0,36.0,50.0,45.0,34.0,24.0,28.0,38.0
icb,icb_l3,Industrials,SRT,40.0,37.0,43.0,31.0,39.0,36.0,41.0,33.0,31.0,25.0,22.0,9.0
icb,icb_l3,Industrials,SSM,23.0,33.0,42.0,32.0,33.0,41.0,69.0,40.0,52.0,41.0,44.0,40.0
icb,icb_l3,Industrials,STC,53.0,55.0,72.0,70.0,61.0,64.0,79.0,76.0,70.0,56.0,88.0,78.0
icb,icb_l3,Industrials,STG,64.0,58.0,65.0,64.0,74.0,76.0,86.0,66.0,66.0,52.0,73.0,58.0
icb,icb_l3,Industrials,STP,83.0,83.0,81.0,65.0,75.0,69.0,83.0,70.0,79.0,72.0,78.0,53.0
icb,icb_l3,Industrials,STW,29.0,44.0,32.0,37.0,36.0,34.0,54.0,44.0,71.0,60.0,77.0,41.0
icb,icb_l3,Industrials,SVG,29.0,29.0,27.0,32.0,31.0,28.0,28.0,25.0,32.0,28.0,28.0,25.0
icb,icb_l3,Industrials,SVI,45.0,41.0,46.0,47.0,57.0,54.0,67.0,68.0,66.0,54.0,62.0,51.0
icb,icb_l3,Industrials,SVN,,57.0,,81.0,,,,79.0,55.0,,79.0,
icb,icb_l3,Industrials,SWC,91.0,92.0,90.0,97.0,97.0,96.0,100.0,85.0,93.0,63.0,91.0,90.0
icb,icb_l3,Industrials,SZC,56.0,61.0,76.0,74.0,76.0,74.0,86.0,68.0,73.0,72.0,61.0,49.0
icb,icb_l3,Industrials,TA9,35.0,38.0,36.0,58.0,29.0,38.0,37.0,63.0,28.0,54.0,54.0,50.0
icb,icb_l3,Industrials,TAG,54.0,55.0,,,,,,,,,,
icb,icb_l3,Industrials,TBD,41.0,35.0,35.0,56.0,47.0,38.0,39.0,57.0,45.0,51.0,45.0,49.0
icb,icb_l3,Industrials,TBX,30.0,31.0,30.0,31.0,33.0,31.0,28.0,21.0,23.0,28.0,28.0,32.0
icb,icb_l3,Industrials,TCD,38.0,41.0,37.0,71.0,34.0,43.0,37.0,48.0,38.0,48.0,49.0,55.0
icb,icb_l3,Industrials,TCK,14.0,17.0,,,27.0,8.0,0.0,29.0,12.0,30.0,,
icb,icb_l3,Industrials,TCL,77.0,79.0,81.0,79.0,79.0,75.0,83.0,79.0,74.0,69.0,68.0,72.0
icb,icb_l3,Industrials,TCO,88.0,86.0,95.0,90.0,90.0,95.0,97.0,92.0,91.0,81.0,88.0,85.0
icb,icb_l3,Industrials,TCR,30.0,32.0,25.0,25.0,26.0,29.0,46.0,66.0,32.0,37.0,33.0,29.0
icb,icb_l3,Industrials,TGG,72.0,76.0,66.0,68.0,66.0,66.0,61.0,62.0,62.0,52.0,55.0,51.0
icb,icb_l3,Industrials,TH1,52.0,37.0,30.0,34.0,43.0,34.0,44.0,51.0,55.0,51.0,49.0,46.0
icb,icb_l3,Industrials,THD,,,,,,,,,,55.0,90.0,53.0
icb,icb_l3,Industrials,THG,47.0,52.0,47.0,44.0,61.0,42.0,60.0,57.0,61.0,71.0,56.0,54.0
icb,icb_l3,Industrials,THI,66.0,52.0,59.0,77.0,37.0,35.0,38.0,40.0,30.0,39.0,40.0,40.0
icb,icb_l3,Industrials,THS,61.0,86.0,57.0,56.0,64.0,68.0,66.0,60.0,66.0,69.0,60.0,50.0
icb,icb_l3,Industrials,TIE,63.0,77.0,64.0,17.0,32.0,38.0,,,,,,
icb,icb_l3,Industrials,TIG,87.0,78.0,70.0,78.0,68.0,61.0,75.0,76.0,54.0,51.0,59.0,60.0
icb,icb_l3,Industrials,TIP,92.0,81.0,93.0,100.0,100.0,90.0,88.0,98.0,80.0,93.0,78.0,89.0
icb,icb_l3,Industrials,TIX,84.0,90.0,96.0,100.0,96.0,93.0,99.0,95.0,96.0,89.0,100.0,99.0
icb,icb_l3,Industrials,TJC,40.0,58.0,54.0,64.0,56.0,52.0,35.0,83.0,73.0,75.0,76.0,92.0
icb,icb_l3,Industrials,TKA,,50.0,,,,,,,,,,
icb,icb_l3,Industrials,TKC,46.0,38.0,32.0,37.0,28.0,29.0,17.0,14.0,6.0,14.0,18.0,41.0
icb,icb_l3,Industrials,TL4,32.0,36.0,30.0,28.0,28.0,27.0,24.0,24.0,31.0,29.0,31.0,20.0
icb,icb_l3,Industrials,TLD,62.0,45.0,45.0,37.0,35.0,27.0,30.0,29.0,40.0,33.0,54.0,46.0
icb,icb_l3,Industrials,TMC,53.0,83.0,73.0,82.0,58.0,77.0,81.0,65.0,69.0,53.0,72.0,66.0
icb,icb_l3,Industrials,TMS,65.0,55.0,62.0,58.0,63.0,59.0,66.0,62.0,68.0,62.0,72.0,59.0
icb,icb_l3,Industrials,TMT,33.0,20.0,33.0,24.0,31.0,28.0,25.0,17.0,37.0,31.0,44.0,38.0
icb,icb_l3,Industrials,TNB,58.0,54.0,62.0,50.0,63.0,52.0,45.0,53.0,60.0,58.0,,
icb,icb_l3,Industrials,TPC,37.0,41.0,35.0,44.0,42.0,36.0,42.0,30.0,41.0,44.0,43.0,33.0
icb,icb_l3,Industrials,TPH,67.0,83.0,76.0,80.0,39.0,69.0,51.0,56.0,37.0,51.0,47.0,54.0
icb,icb_l3,Industrials,TPP,35.0,18.0,34.0,36.0,38.0,16.0,32.0,34.0,39.0,36.0,34.0,32.0
icb,icb_l3,Industrials,TST,20.0,31.0,44.0,38.0,16.0,46.0,41.0,23.0,21.0,29.0,37.0,24.0
icb,icb_l3,Industrials,TTB,60.0,43.0,33.0,29.0,57.0,42.0,38.0,17.0,26.0,31.0,28.0,28.0
icb,icb_l3,Industrials,TTC,46.0,54.0,57.0,45.0,55.0,55.0,40.0,59.0,61.0,65.0,57.0,49.0
icb,icb_l3,Industrials,TTP,55.0,47.0,39.0,40.0,48.0,41.0,65.0,65.0,68.0,63.0,67.0,58.0
icb,icb_l3,Industrials,TTZ,41.0,39.0,100.0,33.0,54.0,50.0,46.0,41.0,43.0,41.0,34.0,
icb,icb_l3,Industrials,TV1,27.0,28.0,27.0,27.0,21.0,25.0,26.0,54.0,14.0,23.0,25.0,50.0
icb,icb_l3,Industrials,TV2,73.0,68.0,54.0,66.0,75.0,74.0,65.0,62.0,70.0,57.0,58.0,66.0
icb,icb_l3,Industrials,TV3,50.0,54.0,73.0,76.0,61.0,58.0,84.0,74.0,64.0,72.0,73.0,52.0
icb,icb_l3,Industrials,TV4,54.0,56.0,85.0,84.0,65.0,60.0,80.0,68.0,71.0,72.0,74.0,81.0
icb,icb_l3,Industrials,TVU,100.0,87.0,94.0,77.0,,,,,,,,
icb,icb_l3,Industrials,TXM,66.0,72.0,77.0,78.0,66.0,82.0,93.0,88.0,72.0,77.0,93.0,96.0
icb,icb_l3,Industrials,TYA,45.0,49.0,48.0,59.0,63.0,52.0,57.0,52.0,57.0,46.0,52.0,48.0
icb,icb_l3,Industrials,UDC,25.0,29.0,30.0,36.0,28.0,24.0,25.0,26.0,31.0,13.0,19.0,25.0
icb,icb_l3,Industrials,UIC,76.0,78.0,80.0,71.0,86.0,85.0,94.0,78.0,88.0,76.0,91.0,69.0
icb,icb_l3,Industrials,V12,36.0,43.0,44.0,52.0,31.0,34.0,33.0,53.0,32.0,37.0,36.0,46.0
icb,icb_l3,Industrials,V21,27.0,25.0,12.0,29.0,9.0,45.0,15.0,11.0,13.0,26.0,16.0,33.0
icb,icb_l3,Industrials,VBC,46.0,46.0,42.0,45.0,54.0,39.0,40.0,40.0,51.0,49.0,49.0,39.0
icb,icb_l3,Industrials,VBH,100.0,100.0,,,,,,,,,,
icb,icb_l3,Industrials,VC1,39.0,43.0,30.0,46.0,44.0,40.0,36.0,44.0,41.0,43.0,37.0,34.0
icb,icb_l3,Industrials,VC2,41.0,49.0,29.0,32.0,23.0,30.0,45.0,34.0,45.0,41.0,27.0,35.0
icb,icb_l3,Industrials,VC3,65.0,46.0,42.0,33.0,54.0,26.0,68.0,60.0,43.0,60.0,47.0,45.0
icb,icb_l3,Industrials,VC6,38.0,34.0,34.0,44.0,42.0,36.0,45.0,30.0,51.0,38.0,34.0,40.0
icb,icb_l3,Industrials,VC7,78.0,59.0,36.0,56.0,51.0,52.0,51.0,46.0,33.0,36.0,28.0,32.0
icb,icb_l3,Industrials,VC9,32.0,34.0,29.0,27.0,47.0,34.0,39.0,39.0,40.0,40.0,27.0,19.0
icb,icb_l3,Industrials,VCC,33.0,37.0,39.0,48.0,37.0,36.0,45.0,44.0,32.0,49.0,34.0,33.0
icb,icb_l3,Industrials,VCM,45.0,62.0,47.0,72.0,60.0,62.0,46.0,55.0,43.0,71.0,70.0,89.0
icb,icb_l3,Industrials,VCS,78.0,78.0,82.0,80.0,82.0,80.0,78.0,76.0,73.0,67.0,78.0,76.0
icb,icb_l3,Industrials,VCX,4.0,23.0,15.0,28.0,20.0,31.0,32.0,30.0,27.0,36.0,28.0,32.0
icb,icb_l3,Industrials,VE1,62.0,62.0,83.0,62.0,68.0,75.0,81.0,100.0,89.0,60.0,79.0,49.0
icb,icb_l3,Industrials,VE2,55.0,32.0,40.0,47.0,67.0,74.0,53.0,71.0,74.0,61.0,39.0,36.0
icb,icb_l3,Industrials,VE3,36.0,38.0,27.0,28.0,27.0,36.0,34.0,38.0,20.0,44.0,29.0,26.0
icb,icb_l3,Industrials,VE4,44.0,69.0,54.0,48.0,57.0,68.0,56.0,76.0,58.0,63.0,26.0,47.0
icb,icb_l3,Industrials,VE8,19.0,28.0,15.0,47.0,21.0,32.0,40.0,52.0,25.0,36.0,58.0,66.0
icb,icb_l3,Industrials,VE9,50.0,60.0,57.0,99.0,59.0,42.0,49.0,33.0,38.0,50.0,55.0,38.0
icb,icb_l3,Industrials,VFC,45.0,48.0,47.0,49.0,51.0,48.0,50.0,53.0,53.0,53.0,50.0,40.0
icb,icb_l3,Industrials,VFR,49.0,38.0,25.0,30.0,70.0,30.0,31.0,33.0,33.0,34.0,37.0,49.0
icb,icb_l3,Industrials,VGC,40.0,47.0,41.0,43.0,59.0,44.0,49.0,44.0,51.0,48.0,53.0,28.0
icb,icb_l3,Industrials,VGP,57.0,51.0,57.0,62.0,60.0,56.0,61.0,63.0,60.0,58.0,59.0,61.0
icb,icb_l3,Industrials,VGR,64.0,76.0,71.0,80.0,75.0,65.0,80.0,84.0,87.0,87.0,96.0,96.0
icb,icb_l3,Industrials,VHL,59.0,57.0,61.0,70.0,64.0,61.0,67.0,61.0,61.0,60.0,60.0,48.0
icb,icb_l3,Industrials,VIH,18.0,26.0,26.0,,,,,,,,,
icb,icb_l3,Industrials,VIN,87.0,91.0,97.0,85.0,99.0,60.0,86.0,81.0,91.0,84.0,,94.0
icb,icb_l3,Industrials,VIP,70.0,67.0,64.0,69.0,60.0,50.0,86.0,91.0,69.0,93.0,78.0,44.0
icb,icb_l3,Industrials,VIT,28.0,28.0,38.0,48.0,42.0,43.0,48.0,39.0,28.0,44.0,43.0,34.0
icb,icb_l3,Industrials,VIW,31.0,25.0,20.0,25.0,29.0,18.0,24.0,17.0,24.0,16.0,21.0,19.0
icb,icb_l3,Industrials,VKC,38.0,46.0,35.0,41.0,43.0,34.0,36.0,30.0,43.0,43.0,41.0,34.0
icb,icb_l3,Industrials,VMC,46.0,45.0,48.0,37.0,29.0,25.0,21.0,23.0,27.0,27.0,23.0,23.0
icb,icb_l3,Industrials,VMS,73.0,72.0,77.0,77.0,78.0,77.0,80.0,72.0,79.0,80.0,83.0,68.0
icb,icb_l3,Industrials,VNA,51.0,54.0,57.0,51.0,67.0,20.0,36.0,28.0,24.0,50.0,19.0,16.0
icb,icb_l3,Industrials,VNC,77.0,75.0,70.0,81.0,86.0,78.0,85.0,71.0,80.0,79.0,77.0,77.0
icb,icb_l3,Industrials,VNE,34.0,65.0,29.0,27.0,31.0,37.0,37.0,44.0,29.0,42.0,37.0,47.0
icb,icb_l3,Industrials,VOS,12.0,9.0,3.0,49.0,5.0,4.0,0.0,55.0,2.0,6.0,4.0,
icb,icb_l3,Industrials,VPA,24.0,23.0,20.0,21.0,24.0,21.0,19.0,14.0,57.0,71.0,32.0,24.0
icb,icb_l3,Industrials,VRG,,,,76.0,,,,,,,,
icb,icb_l3,Industrials,VSA,64.0,83.0,70.0,74.0,,,,,,,,
icb,icb_l3,Industrials,VSC,81.0,86.0,88.0,89.0,84.0,79.0,93.0,100.0,100.0,95.0,100.0,97.0
icb,icb_l3,Industrials,VSI,33.0,42.0,38.0,34.0,42.0,31.0,33.0,40.0,43.0,34.0,38.0,40.0
icb,icb_l3,Industrials,VSM,74.0,66.0,69.0,64.0,70.0,59.0,73.0,64.0,68.0,66.0,67.0,67.0
icb,icb_l3,Industrials,VST,46.0,44.0,31.0,39.0,40.0,39.0,39.0,32.0,48.0,38.0,36.0,29.0
icb,icb_l3,Industrials,VTA,39.0,46.0,52.0,43.0,31.0,35.0,44.0,32.0,35.0,38.0,28.0,19.0
icb,icb_l3,Industrials,VTE,31.0,39.0,,54.0,48.0,45.0,45.0,48.0,50.0,48.0,47.0,43.0
icb,icb_l3,Industrials,VTH,62.0,46.0,40.0,44.0,43.0,84.0,27.0,23.0,37.0,49.0,18.0,32.0
icb,icb_l3,Industrials,VTO,50.0,50.0,64.0,68.0,68.0,57.0,66.0,67.0,63.0,61.0,63.0,63.0
icb,icb_l3,Industrials,VTP,79.0,75.0,79.0,80.0,82.0,78.0,84.0,84.0,79.0,82.0,87.0,71.0
icb,icb_l3,Industrials,VTS,69.0,61.0,55.0,83.0,57.0,50.0,53.0,57.0,52.0,52.0,54.0,42.0
icb,icb_l3,Industrials,VTV,51.0,48.0,48.0,50.0,51.0,45.0,48.0,41.0,50.0,49.0,45.0,37.0
icb,icb_l3,Industrials,VTX,52.0,33.0,77.0,60.0,61.0,62.0,80.0,70.0,40.0,38.0,60.0,90.0
icb,icb_l3,Industrials,VVN,47.0,50.0,,,,,25.0,,,,,32.0
icb,icb_l3,Industrials,VXB,33.0,35.0,37.0,46.0,38.0,10.0,26.0,0.0,11.0,8.0,4.0,9.0
icb,icb_l3,Industrials,WTC,,,,,,,,91.0,,,,
icb,icb_l3,Industrials,XMC,11.0,34.0,24.0,50.0,21.0,31.0,22.0,49.0,14.0,14.0,44.0,
icb,icb_l3,N/A,APF,52.0,38.0,20.0,12.0,39.0,13.0,13.0,61.0,38.0,42.0,49.0,59.0
icb,icb_l3,N/A,AVC,100.0,95.0,91.0,49.0,35.0,52.0,56.0,57.0,26.0,57.0,68.0,79.0
icb,icb_l3,N/A,BLW,75.0,86.0,,,74.0,81.0,68.0,83.0,,,,
icb,icb_l3,N/A,BMV,51.0,21.0,39.0,35.0,44.0,46.0,46.0,43.0,34.0,50.0,54.0,53.0
icb,icb_l3,N/A,BSA,56.0,31.0,79.0,74.0,49.0,40.0,65.0,69.0,26.0,15.0,69.0,67.0
icb,icb_l3,N/A,BSL,48.0,33.0,36.0,27.0,51.0,60.0,56.0,54.0,25.0,60.0,53.0,52.0
icb,icb_l3,N/A,BTB,0.0,17.0,37.0,3.0,8.0,24.0,,,,,,
icb,icb_l3,N/A,BTD,57.0,37.0,,,55.0,,,,,,,
icb,icb_l3,N/A,CCP,79.0,82.0,94.0,100.0,90.0,,,,,,,
icb,icb_l3,N/A,CDG,,,77.0,,62.0,54.0,52.0,,45.0,70.0,58.0,
icb,icb_l3,N/A,CHS,74.0,81.0,94.0,72.0,51.0,52.0,98.0,83.0,78.0,85.0,69.0,72.0
icb,icb_l3,N/A,CMW,39.0,26.0,30.0,33.0,38.0,22.0,39.0,24.0,30.0,50.0,17.0,23.0
icb,icb_l3,N/A,CQT,10.0,9.0,17.0,17.0,27.0,50.0,27.0,61.0,23.0,52.0,11.0,55.0
icb,icb_l3,N/A,CTW,58.0,38.0,44.0,50.0,58.0,58.0,53.0,57.0,46.0,56.0,58.0,51.0
icb,icb_l3,N/A,DBW,54.0,38.0,48.0,67.0,58.0,70.0,66.0,68.0,50.0,76.0,72.0,70.0
icb,icb_l3,N/A,DDV,51.0,49.0,38.0,41.0,39.0,22.0,19.0,20.0,36.0,50.0,53.0,64.0
icb,icb_l3,N/A,DHB,0.0,0.0,2.0,0.0,16.0,53.0,52.0,56.0,35.0,52.0,50.0,53.0
icb,icb_l3,N/A,DNN,89.0,89.0,93.0,82.0,76.0,73.0,93.0,80.0,71.0,62.0,59.0,56.0
icb,icb_l3,N/A,DP2,5.0,0.0,7.0,2.0,15.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0
icb,icb_l3,N/A,EIC,71.0,77.0,73.0,72.0,67.0,65.0,67.0,69.0,54.0,66.0,91.0,79.0
icb,icb_l3,N/A,GLW,52.0,48.0,74.0,78.0,65.0,77.0,73.0,59.0,62.0,78.0,65.0,74.0
icb,icb_l3,N/A,GVT,,42.0,,,,,,,,,,
icb,icb_l3,N/A,HAF,56.0,31.0,41.0,,50.0,50.0,53.0,52.0,36.0,50.0,50.0,19.0
icb,icb_l3,N/A,HAN,,,39.0,53.0,44.0,50.0,53.0,,33.0,51.0,,
icb,icb_l3,N/A,HC3,89.0,95.0,100.0,82.0,80.0,76.0,86.0,74.0,58.0,96.0,80.0,86.0
icb,icb_l3,N/A,HHR,17.0,38.0,,,42.0,56.0,,,,,,
icb,icb_l3,N/A,HJC,22.0,25.0,67.0,46.0,41.0,56.0,60.0,54.0,33.0,59.0,62.0,57.0
icb,icb_l3,N/A,HPW,57.0,36.0,65.0,51.0,51.0,53.0,59.0,60.0,31.0,41.0,65.0,62.0
icb,icb_l3,N/A,HRT,57.0,32.0,41.0,52.0,58.0,51.0,51.0,55.0,44.0,55.0,44.0,5.0
icb,icb_l3,N/A,HSP,71.0,,,79.0,65.0,66.0,70.0,78.0,59.0,79.0,75.0,82.0
icb,icb_l3,N/A,HTW,22.0,23.0,37.0,16.0,34.0,37.0,43.0,52.0,21.0,20.0,59.0,34.0
icb,icb_l3,N/A,IST,79.0,45.0,77.0,63.0,69.0,54.0,61.0,,,,,
icb,icb_l3,N/A,ITS,58.0,34.0,45.0,55.0,52.0,56.0,57.0,59.0,42.0,59.0,60.0,59.0
icb,icb_l3,N/A,KGM,75.0,47.0,55.0,13.0,55.0,63.0,65.0,62.0,47.0,73.0,60.0,66.0
icb,icb_l3,N/A,KHD,87.0,47.0,64.0,64.0,,,,,,,,
icb,icb_l3,N/A,MES,60.0,51.0,51.0,50.0,,,,,,,,
icb,icb_l3,N/A,MH3,,,,,,90.0,88.0,100.0,90.0,100.0,85.0,100.0
icb,icb_l3,N/A,MNB,15.0,13.0,33.0,54.0,24.0,11.0,42.0,12.0,13.0,,47.0,
icb,icb_l3,N/A,NNB,8.0,20.0,27.0,36.0,45.0,45.0,57.0,38.0,30.0,55.0,41.0,34.0
icb,icb_l3,N/A,NQB,63.0,41.0,44.0,31.0,50.0,53.0,57.0,52.0,39.0,42.0,24.0,22.0
icb,icb_l3,N/A,NS2,63.0,39.0,58.0,61.0,63.0,58.0,61.0,64.0,46.0,66.0,63.0,61.0
icb,icb_l3,N/A,NTC,79.0,49.0,90.0,100.0,91.0,100.0,100.0,100.0,84.0,84.0,80.0,69.0
icb,icb_l3,N/A,PDV,63.0,41.0,31.0,48.0,45.0,51.0,49.0,24.0,24.0,53.0,66.0,50.0
icb,icb_l3,N/A,PSN,71.0,48.0,76.0,67.0,61.0,65.0,61.0,63.0,46.0,64.0,58.0,57.0
icb,icb_l3,N/A,PTE,54.0,34.0,39.0,43.0,44.0,50.0,49.0,,,,,
icb,icb_l3,N/A,PWS,72.0,77.0,83.0,61.0,76.0,84.0,88.0,73.0,61.0,74.0,67.0,67.0
icb,icb_l3,N/A,PXC,53.0,17.0,19.0,,,,,,,,,
icb,icb_l3,N/A,QNW,,,40.0,52.0,59.0,66.0,66.0,51.0,39.0,58.0,55.0,66.0
icb,icb_l3,N/A,QTP,51.0,31.0,0.0,56.0,56.0,54.0,44.0,64.0,34.0,51.0,17.0,68.0
icb,icb_l3,N/A,RGC,61.0,44.0,46.0,40.0,57.0,58.0,38.0,25.0,41.0,17.0,8.0,14.0
icb,icb_l3,N/A,SAC,89.0,100.0,94.0,,,,,,,,,
icb,icb_l3,N/A,SBL,61.0,32.0,31.0,46.0,36.0,50.0,57.0,55.0,30.0,19.0,50.0,50.0
icb,icb_l3,N/A,SCY,60.0,36.0,28.0,69.0,54.0,59.0,61.0,62.0,63.0,64.0,52.0,52.0
icb,icb_l3,N/A,SEA,56.0,32.0,42.0,,62.0,67.0,,75.0,53.0,88.0,62.0,60.0
icb,icb_l3,N/A,SHG,18.0,10.0,21.0,,31.0,26.0,16.0,28.0,29.0,16.0,7.0,
icb,icb_l3,N/A,SID,94.0,100.0,100.0,100.0,92.0,98.0,100.0,100.0,91.0,100.0,100.0,100.0
icb,icb_l3,N/A,SZE,68.0,45.0,47.0,67.0,66.0,64.0,66.0,71.0,53.0,70.0,61.0,57.0
icb,icb_l3,N/A,TMG,75.0,100.0,86.0,94.0,76.0,89.0,82.0,69.0,43.0,61.0,60.0,67.0
icb,icb_l3,N/A,TNS,56.0,31.0,25.0,0.0,6.0,4.0,10.0,61.0,48.0,66.0,57.0,54.0
icb,icb_l3,N/A,TNW,51.0,35.0,43.0,43.0,52.0,51.0,56.0,53.0,26.0,37.0,19.0,11.0
icb,icb_l3,N/A,TOP,83.0,89.0,94.0,95.0,58.0,37.0,58.0,50.0,48.0,,,
icb,icb_l3,N/A,TSJ,100.0,100.0,99.0,100.0,90.0,100.0,96.0,100.0,94.0,100.0,100.0,98.0
icb,icb_l3,N/A,TTS,54.0,30.0,29.0,33.0,37.0,27.0,41.0,54.0,43.0,57.0,50.0,40.0
icb,icb_l3,N/A,UPH,16.0,11.0,38.0,56.0,29.0,48.0,30.0,14.0,30.0,22.0,18.0,24.0
icb,icb_l3,N/A,VAV,,,66.0,70.0,52.0,58.0,58.0,51.0,41.0,57.0,54.0,25.0
icb,icb_l3,N/A,VEA,75.0,100.0,100.0,96.0,79.0,98.0,90.0,74.0,76.0,91.0,97.0,90.0
icb,icb_l3,N/A,VEC,56.0,28.0,44.0,52.0,46.0,53.0,56.0,62.0,37.0,55.0,56.0,56.0
icb,icb_l3,N/A,VGT,46.0,26.0,35.0,16.0,41.0,29.0,40.0,22.0,31.0,24.0,20.0,24.0
icb,icb_l3,N/A,VGV,56.0,28.0,37.0,29.0,47.0,37.0,43.0,51.0,30.0,53.0,22.0,45.0
icb,icb_l3,N/A,VLB,100.0,100.0,100.0,98.0,85.0,100.0,100.0,94.0,81.0,100.0,91.0,100.0
icb,icb_l3,N/A,VLC,95.0,100.0,91.0,64.0,68.0,72.0,92.0,85.0,82.0,100.0,94.0,90.0
icb,icb_l3,N/A,VLG,,78.0,,,,,,,,,,
icb,icb_l3,N/A,VLW,67.0,69.0,78.0,72.0,82.0,76.0,74.0,82.0,79.0,92.0,73.0,73.0
icb,icb_l3,N/A,VNB,99.0,95.0,100.0,92.0,88.0,90.0,89.0,87.0,76.0,94.0,84.0,83.0
icb,icb_l3,N/A,VTG,58.0,86.0,86.0,57.0,59.0,65.0,78.0,72.0,43.0,57.0,62.0,53.0
icb,icb_l3,Oil & Gas,APP,80.0,53.0,59.0,53.0,38.0,39.0,14.0,36.0,37.0,42.0,38.0,55.0
icb,icb_l3,Oil & Gas,ASP,15.0,50.0,21.0,48.0,42.0,53.0,24.0,30.0,30.0,41.0,31.0,
icb,icb_l3,Oil & Gas,BSR,,,57.0,14.0,52.0,40.0,53.0,47.0,32.0,26.0,47.0,67.0
icb,icb_l3,Oil & Gas,GAS,100.0,75.0,100.0,83.0,97.0,100.0,85.0,100.0,93.0,84.0,79.0,100.0
icb,icb_l3,Oil & Gas,OIL,39.0,50.0,19.0,25.0,33.0,56.0,42.0,32.0,32.0,48.0,35.0,52.0
icb,icb_l3,Oil & Gas,PGC,100.0,60.0,70.0,43.0,60.0,61.0,64.0,42.0,43.0,59.0,54.0,68.0
icb,icb_l3,Oil & Gas,PGS,12.0,22.0,65.0,50.0,56.0,61.0,59.0,38.0,33.0,41.0,45.0,64.0
icb,icb_l3,Oil & Gas,PJC,97.0,56.0,87.0,39.0,55.0,60.0,56.0,38.0,37.0,44.0,48.0,56.0
icb,icb_l3,Oil & Gas,PLC,34.0,32.0,18.0,27.0,29.0,40.0,22.0,24.0,36.0,45.0,40.0,54.0
icb,icb_l3,Oil & Gas,PLX,56.0,55.0,62.0,43.0,59.0,64.0,59.0,43.0,30.0,54.0,47.0,62.0
icb,icb_l3,Oil & Gas,POS,100.0,63.0,100.0,69.0,73.0,83.0,70.0,86.0,46.0,61.0,64.0,79.0
icb,icb_l3,Oil & Gas,POV,0.0,12.0,51.0,46.0,16.0,35.0,18.0,20.0,25.0,24.0,20.0,16.0
icb,icb_l3,Oil & Gas,PPY,93.0,61.0,85.0,73.0,64.0,96.0,71.0,88.0,75.0,46.0,65.0,91.0
icb,icb_l3,Oil & Gas,PSH,,,,,,,,,29.0,19.0,14.0,1.0
icb,icb_l3,Oil & Gas,PTX,,,0.0,21.0,,,,,,,,
icb,icb_l3,Oil & Gas,PVC,27.0,50.0,34.0,38.0,44.0,57.0,53.0,34.0,45.0,49.0,46.0,61.0
icb,icb_l3,Oil & Gas,PVD,0.0,17.0,66.0,58.0,51.0,67.0,51.0,46.0,39.0,42.0,30.0,58.0
icb,icb_l3,Oil & Gas,PVG,11.0,16.0,29.0,22.0,51.0,20.0,17.0,33.0,34.0,50.0,37.0,60.0
icb,icb_l3,Oil & Gas,PVS,100.0,55.0,73.0,51.0,71.0,64.0,55.0,39.0,46.0,52.0,39.0,51.0
icb,icb_l3,Oil & Gas,SFC,100.0,65.0,100.0,72.0,77.0,90.0,64.0,87.0,80.0,70.0,65.0,100.0
icb,icb_l3,Oil & Gas,SHE,,80.0,,87.0,96.0,100.0,85.0,100.0,96.0,79.0,74.0,100.0
