standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3
bics,bics_l5,#N/A N/A,NQN,46.0,41.0,52.0,59.0,45.0,36.0,46.0,57.0,54.0,45.0,55.0
bics,bics_l5,#N/A N/A,NRC,100.0,100.0,88.0,85.0,88.0,100.0,81.0,73.0,54.0,100.0,72.0
bics,bics_l5,#N/A N/A,NS2,81.0,71.0,72.0,70.0,77.0,76.0,70.0,63.0,74.0,72.0,77.0
bics,bics_l5,#N/A N/A,NSH,31.0,36.0,28.0,33.0,33.0,38.0,32.0,25.0,28.0,34.0,30.0
bics,bics_l5,#N/A N/A,NTB,13.0,12.0,17.0,31.0,11.0,,,,,,
bics,bics_l5,#N/A N/A,NTC,99.0,81.0,96.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0
bics,bics_l5,#N/A N/A,NTL,,58.0,66.0,,88.0,100.0,,,,86.0,100.0
bics,bics_l5,#N/A N/A,NTT,4.0,,6.0,0.0,2.0,11.0,8.0,0.0,0.0,3.0,0.0
bics,bics_l5,#N/A N/A,NVL,36.0,61.0,56.0,75.0,48.0,52.0,55.0,70.0,60.0,59.0,75.0
bics,bics_l5,#N/A N/A,NVT,84.0,64.0,84.0,53.0,100.0,93.0,100.0,47.0,,63.0,68.0
bics,bics_l5,#N/A N/A,OGC,31.0,15.0,51.0,22.0,27.0,20.0,56.0,28.0,75.0,35.0,48.0
bics,bics_l5,#N/A N/A,OIL,61.0,62.0,39.0,53.0,55.0,74.0,60.0,53.0,62.0,59.0,52.0
bics,bics_l5,#N/A N/A,PAS,,,,56.0,46.0,51.0,45.0,32.0,34.0,39.0,31.0
bics,bics_l5,#N/A N/A,PBP,47.0,46.0,40.0,63.0,50.0,57.0,41.0,68.0,38.0,39.0,50.0
bics,bics_l5,#N/A N/A,PBT,,84.0,100.0,,,,,,,,
bics,bics_l5,#N/A N/A,PCM,46.0,51.0,53.0,,,,76.0,49.0,,,
bics,bics_l5,#N/A N/A,PDR,,,,,,,,,,,97.0
bics,bics_l5,#N/A N/A,PEG,,,,,40.0,63.0,,35.0,35.0,32.0,17.0
bics,bics_l5,#N/A N/A,PEN,15.0,15.0,18.0,64.0,40.0,30.0,24.0,31.0,11.0,21.0,58.0
bics,bics_l5,#N/A N/A,PFL,21.0,19.0,16.0,39.0,33.0,26.0,31.0,10.0,19.0,21.0,18.0
bics,bics_l5,#N/A N/A,PGN,,,,37.0,33.0,38.0,54.0,47.0,67.0,43.0,45.0
bics,bics_l5,#N/A N/A,PGV,36.0,33.0,24.0,26.0,38.0,42.0,35.0,33.0,29.0,47.0,39.0
bics,bics_l5,#N/A N/A,PHC,40.0,39.0,37.0,49.0,39.0,46.0,44.0,49.0,38.0,39.0,34.0
bics,bics_l5,#N/A N/A,PIS,55.0,53.0,51.0,57.0,58.0,57.0,50.0,63.0,66.0,59.0,61.0
bics,bics_l5,#N/A N/A,PLX,74.0,73.0,65.0,69.0,79.0,85.0,77.0,70.0,70.0,72.0,68.0
bics,bics_l5,#N/A N/A,PMP,38.0,42.0,41.0,44.0,36.0,36.0,40.0,38.0,40.0,42.0,39.0
bics,bics_l5,#N/A N/A,PNC,34.0,62.0,93.0,61.0,,,,,,,
bics,bics_l5,#N/A N/A,POM,47.0,43.0,33.0,38.0,30.0,31.0,27.0,24.0,7.0,3.0,9.0
bics,bics_l5,#N/A N/A,POS,,,,,,,,,72.0,,87.0
bics,bics_l5,#N/A N/A,POT,22.0,28.0,42.0,34.0,28.0,28.0,25.0,36.0,23.0,24.0,23.0
bics,bics_l5,#N/A N/A,POW,42.0,30.0,27.0,26.0,40.0,37.0,42.0,26.0,63.0,46.0,48.0
bics,bics_l5,#N/A N/A,PPH,28.0,31.0,24.0,24.0,34.0,34.0,31.0,15.0,56.0,42.0,39.0
bics,bics_l5,#N/A N/A,PPI,8.0,10.0,8.0,9.0,3.0,39.0,2.0,,,,51.0
bics,bics_l5,#N/A N/A,PRT,,,,,,,,,54.0,56.0,69.0
bics,bics_l5,#N/A N/A,PSB,81.0,86.0,85.0,,,,,86.0,,,
bics,bics_l5,#N/A N/A,PSD,63.0,58.0,54.0,64.0,59.0,53.0,60.0,44.0,64.0,49.0,68.0
bics,bics_l5,#N/A N/A,PTC,41.0,41.0,48.0,45.0,56.0,58.0,95.0,51.0,88.0,95.0,
bics,bics_l5,#N/A N/A,PTD,15.0,11.0,48.0,74.0,78.0,63.0,56.0,26.0,47.0,50.0,51.0
bics,bics_l5,#N/A N/A,PTL,89.0,,,50.0,,,,,,,
bics,bics_l5,#N/A N/A,PTS,51.0,48.0,34.0,59.0,39.0,37.0,40.0,34.0,39.0,36.0,34.0
bics,bics_l5,#N/A N/A,PV2,,,84.0,100.0,,,,,,,
bics,bics_l5,#N/A N/A,PVA,28.0,,,,,,,,,,
bics,bics_l5,#N/A N/A,PVD,30.0,46.0,54.0,75.0,48.0,72.0,56.0,57.0,54.0,52.0,50.0
bics,bics_l5,#N/A N/A,PVE,42.0,39.0,37.0,30.0,46.0,32.0,,,,,
bics,bics_l5,#N/A N/A,PVM,74.0,84.0,74.0,60.0,73.0,100.0,80.0,58.0,68.0,72.0,74.0
bics,bics_l5,#N/A N/A,PVP,68.0,70.0,53.0,75.0,67.0,67.0,62.0,76.0,54.0,50.0,85.0
bics,bics_l5,#N/A N/A,PVT,79.0,76.0,64.0,80.0,75.0,88.0,75.0,72.0,70.0,75.0,75.0
bics,bics_l5,#N/A N/A,PVV,15.0,0.0,23.0,12.0,7.0,9.0,7.0,0.0,1.0,0.0,2.0
bics,bics_l5,#N/A N/A,PWS,100.0,100.0,98.0,87.0,92.0,100.0,97.0,86.0,87.0,80.0,83.0
bics,bics_l5,#N/A N/A,PXC,,19.0,9.0,,,,,,,,
bics,bics_l5,#N/A N/A,PXM,0.0,9.0,9.0,28.0,7.0,26.0,25.0,20.0,,,
bics,bics_l5,#N/A N/A,PXS,13.0,2.0,8.0,12.0,11.0,12.0,7.0,0.0,19.0,16.0,18.0
bics,bics_l5,#N/A N/A,QBS,41.0,40.0,39.0,45.0,41.0,43.0,34.0,29.0,46.0,38.0,17.0
bics,bics_l5,#N/A N/A,QCG,34.0,37.0,19.0,43.0,23.0,36.0,46.0,18.0,42.0,24.0,24.0
bics,bics_l5,#N/A N/A,RCC,9.0,7.0,41.0,18.0,10.0,12.0,54.0,,,,
bics,bics_l5,#N/A N/A,RIC,59.0,51.0,30.0,89.0,32.0,38.0,58.0,43.0,38.0,28.0,25.0
bics,bics_l5,#N/A N/A,ROS,31.0,39.0,29.0,45.0,47.0,41.0,37.0,45.0,44.0,17.0,36.0
bics,bics_l5,#N/A N/A,S55,58.0,61.0,66.0,58.0,46.0,51.0,38.0,29.0,47.0,31.0,35.0
bics,bics_l5,#N/A N/A,S99,31.0,34.0,29.0,39.0,40.0,46.0,25.0,8.0,61.0,58.0,33.0
bics,bics_l5,#N/A N/A,SAV,40.0,45.0,43.0,41.0,50.0,62.0,59.0,63.0,76.0,75.0,78.0
bics,bics_l5,#N/A N/A,SBD,,,,,20.0,,,,,,
bics,bics_l5,#N/A N/A,SCI,33.0,31.0,33.0,49.0,48.0,77.0,34.0,17.0,50.0,57.0,43.0
bics,bics_l5,#N/A N/A,SCS,100.0,100.0,,,,,,100.0,,,
bics,bics_l5,#N/A N/A,SD3,,,,,,,3.0,,,,
bics,bics_l5,#N/A N/A,SD4,29.0,28.0,25.0,32.0,31.0,31.0,31.0,20.0,27.0,24.0,
bics,bics_l5,#N/A N/A,SD5,27.0,28.0,28.0,32.0,29.0,31.0,30.0,27.0,40.0,42.0,39.0
bics,bics_l5,#N/A N/A,SD6,26.0,29.0,24.0,28.0,27.0,31.0,27.0,21.0,30.0,29.0,21.0
bics,bics_l5,#N/A N/A,SD7,31.0,50.0,,,,,,,,,
bics,bics_l5,#N/A N/A,SD9,32.0,42.0,28.0,34.0,46.0,28.0,16.0,17.0,39.0,31.0,24.0
bics,bics_l5,#N/A N/A,SDA,42.0,32.0,68.0,28.0,33.0,27.0,18.0,10.0,74.0,24.0,23.0
bics,bics_l5,#N/A N/A,SDD,15.0,24.0,6.0,19.0,3.0,0.0,5.0,62.0,0.0,39.0,
bics,bics_l5,#N/A N/A,SDG,68.0,47.0,51.0,43.0,37.0,65.0,84.0,61.0,63.0,89.0,65.0
bics,bics_l5,#N/A N/A,SDJ,,15.0,,,,,,,,,
bics,bics_l5,#N/A N/A,SDK,,,72.0,,71.0,73.0,,35.0,,,
bics,bics_l5,#N/A N/A,SDP,19.0,21.0,14.0,46.0,28.0,20.0,14.0,0.0,23.0,2.0,0.0
bics,bics_l5,#N/A N/A,SDT,17.0,18.0,25.0,19.0,20.0,26.0,17.0,22.0,15.0,27.0,17.0
bics,bics_l5,#N/A N/A,SDU,33.0,31.0,30.0,36.0,40.0,39.0,40.0,46.0,41.0,45.0,46.0
bics,bics_l5,#N/A N/A,SDV,,,,,,,39.0,,,35.0,
bics,bics_l5,#N/A N/A,SDY,46.0,56.0,42.0,44.0,,,,,,,
bics,bics_l5,#N/A N/A,SFI,,84.0,77.0,,96.0,100.0,96.0,,,,100.0
bics,bics_l5,#N/A N/A,SGR,43.0,51.0,48.0,82.0,57.0,68.0,46.0,61.0,55.0,86.0,48.0
bics,bics_l5,#N/A N/A,SHA,35.0,36.0,38.0,41.0,36.0,36.0,38.0,35.0,37.0,34.0,34.0
bics,bics_l5,#N/A N/A,SHG,12.0,14.0,12.0,,18.0,13.0,18.0,7.0,19.0,12.0,11.0
bics,bics_l5,#N/A N/A,SHN,63.0,49.0,49.0,50.0,46.0,49.0,51.0,44.0,41.0,82.0,43.0
bics,bics_l5,#N/A N/A,SIC,,,,,,,,,,89.0,
bics,bics_l5,#N/A N/A,SII,70.0,68.0,56.0,47.0,40.0,47.0,33.0,6.0,17.0,10.0,9.0
bics,bics_l5,#N/A N/A,SIP,,,,,60.0,78.0,77.0,55.0,67.0,77.0,77.0
bics,bics_l5,#N/A N/A,SJC,,16.0,,,,,,,,,
bics,bics_l5,#N/A N/A,SJE,44.0,21.0,32.0,37.0,37.0,31.0,25.0,43.0,31.0,35.0,27.0
bics,bics_l5,#N/A N/A,SJG,,,,,18.0,35.0,39.0,18.0,23.0,25.0,30.0
bics,bics_l5,#N/A N/A,SJS,,53.0,,57.0,,,,,,46.0,25.0
bics,bics_l5,#N/A N/A,SKH,94.0,88.0,79.0,82.0,96.0,95.0,84.0,77.0,100.0,91.0,100.0
bics,bics_l5,#N/A N/A,SKV,100.0,92.0,71.0,58.0,88.0,98.0,84.0,63.0,92.0,86.0,78.0
bics,bics_l5,#N/A N/A,SMC,56.0,60.0,54.0,43.0,53.0,50.0,54.0,43.0,56.0,55.0,67.0
bics,bics_l5,#N/A N/A,SMT,39.0,42.0,50.0,41.0,18.0,17.0,35.0,46.0,21.0,32.0,46.0
bics,bics_l5,#N/A N/A,SNZ,57.0,62.0,67.0,63.0,61.0,74.0,75.0,81.0,84.0,85.0,72.0
bics,bics_l5,#N/A N/A,SPA,95.0,92.0,75.0,,,,,,,,
bics,bics_l5,#N/A N/A,SQC,,,,,,38.0,41.0,36.0,51.0,,
bics,bics_l5,#N/A N/A,SRF,27.0,50.0,33.0,59.0,30.0,38.0,51.0,40.0,33.0,23.0,25.0
bics,bics_l5,#N/A N/A,SSM,16.0,32.0,42.0,32.0,29.0,42.0,67.0,37.0,49.0,40.0,42.0
bics,bics_l5,#N/A N/A,SVN,,58.0,,,,,,,,,
bics,bics_l5,#N/A N/A,SZB,,,,,,,,84.0,100.0,95.0,92.0
bics,bics_l5,#N/A N/A,SZC,62.0,71.0,87.0,81.0,85.0,91.0,95.0,75.0,92.0,85.0,73.0
bics,bics_l5,#N/A N/A,SZL,95.0,99.0,93.0,,,,,,,,99.0
bics,bics_l5,#N/A N/A,TA9,35.0,37.0,39.0,57.0,26.0,39.0,37.0,60.0,29.0,51.0,54.0
bics,bics_l5,#N/A N/A,TAG,54.0,57.0,,,,,,,,,
bics,bics_l5,#N/A N/A,TBD,35.0,32.0,35.0,57.0,44.0,42.0,39.0,52.0,47.0,55.0,43.0
bics,bics_l5,#N/A N/A,TC6,26.0,31.0,18.0,29.0,15.0,30.0,26.0,14.0,29.0,33.0,14.0
bics,bics_l5,#N/A N/A,TCD,35.0,43.0,37.0,75.0,31.0,50.0,36.0,44.0,37.0,47.0,44.0
bics,bics_l5,#N/A N/A,TCO,,100.0,100.0,96.0,97.0,100.0,100.0,98.0,100.0,94.0,98.0
bics,bics_l5,#N/A N/A,TCT,,,,,,,,,100.0,74.0,
bics,bics_l5,#N/A N/A,TDC,13.0,19.0,17.0,49.0,16.0,31.0,19.0,45.0,29.0,26.0,38.0
bics,bics_l5,#N/A N/A,TDG,82.0,58.0,73.0,62.0,50.0,51.0,57.0,58.0,54.0,44.0,68.0
bics,bics_l5,#N/A N/A,TDH,52.0,41.0,28.0,48.0,31.0,45.0,32.0,38.0,27.0,22.0,22.0
bics,bics_l5,#N/A N/A,TDM,84.0,64.0,67.0,83.0,75.0,90.0,100.0,94.0,94.0,87.0,96.0
bics,bics_l5,#N/A N/A,TDS,100.0,100.0,68.0,61.0,96.0,89.0,67.0,71.0,88.0,92.0,
bics,bics_l5,#N/A N/A,TDT,31.0,44.0,73.0,42.0,51.0,43.0,72.0,40.0,40.0,30.0,58.0
bics,bics_l5,#N/A N/A,TEG,93.0,63.0,100.0,93.0,82.0,68.0,63.0,51.0,57.0,33.0,37.0
bics,bics_l5,#N/A N/A,TH1,53.0,40.0,28.0,32.0,38.0,34.0,44.0,42.0,52.0,45.0,46.0
bics,bics_l5,#N/A N/A,THD,,,,,,,,,,60.0,97.0
bics,bics_l5,#N/A N/A,THI,78.0,55.0,62.0,82.0,37.0,40.0,41.0,40.0,30.0,40.0,40.0
bics,bics_l5,#N/A N/A,THS,69.0,100.0,58.0,55.0,61.0,85.0,67.0,61.0,76.0,81.0,61.0
bics,bics_l5,#N/A N/A,TID,37.0,54.0,40.0,56.0,43.0,26.0,39.0,42.0,34.0,37.0,22.0
bics,bics_l5,#N/A N/A,TIG,99.0,90.0,86.0,91.0,74.0,89.0,88.0,89.0,70.0,57.0,75.0
bics,bics_l5,#N/A N/A,TIX,95.0,,,,100.0,100.0,100.0,,,,
bics,bics_l5,#N/A N/A,TJC,40.0,66.0,58.0,73.0,57.0,71.0,45.0,90.0,93.0,89.0,88.0
bics,bics_l5,#N/A N/A,TKA,,57.0,,,,,,,,,
bics,bics_l5,#N/A N/A,TKC,42.0,36.0,29.0,33.0,25.0,29.0,20.0,18.0,0.0,11.0,14.0
bics,bics_l5,#N/A N/A,TL4,33.0,37.0,32.0,34.0,33.0,36.0,34.0,31.0,38.0,33.0,35.0
bics,bics_l5,#N/A N/A,TLH,58.0,42.0,41.0,32.0,47.0,39.0,37.0,30.0,40.0,36.0,37.0
bics,bics_l5,#N/A N/A,TMB,78.0,77.0,69.0,68.0,63.0,70.0,75.0,77.0,98.0,73.0,57.0
bics,bics_l5,#N/A N/A,TMG,89.0,100.0,,89.0,91.0,100.0,,75.0,65.0,69.0,73.0
bics,bics_l5,#N/A N/A,TMS,74.0,62.0,71.0,63.0,66.0,77.0,75.0,65.0,83.0,73.0,81.0
bics,bics_l5,#N/A N/A,TMT,24.0,14.0,33.0,22.0,25.0,27.0,26.0,16.0,30.0,27.0,35.0
bics,bics_l5,#N/A N/A,TNA,69.0,58.0,55.0,50.0,56.0,53.0,75.0,46.0,51.0,46.0,49.0
bics,bics_l5,#N/A N/A,TNI,53.0,59.0,58.0,50.0,53.0,49.0,56.0,42.0,53.0,51.0,48.0
bics,bics_l5,#N/A N/A,TNS,40.0,38.0,15.0,11.0,0.0,13.0,20.0,46.0,,,
bics,bics_l5,#N/A N/A,TOP,,84.0,,,,48.0,,,,,
bics,bics_l5,#N/A N/A,TRC,,,,,,,,,,91.0,
bics,bics_l5,#N/A N/A,TSC,58.0,60.0,56.0,54.0,49.0,87.0,79.0,56.0,69.0,79.0,85.0
bics,bics_l5,#N/A N/A,TTA,,,,,,,,,,,73.0
bics,bics_l5,#N/A N/A,TTB,68.0,47.0,35.0,30.0,69.0,58.0,46.0,26.0,29.0,32.0,29.0
bics,bics_l5,#N/A N/A,TTH,48.0,78.0,96.0,97.0,73.0,83.0,85.0,68.0,55.0,51.0,52.0
bics,bics_l5,#N/A N/A,TTS,45.0,42.0,28.0,36.0,29.0,34.0,36.0,39.0,54.0,49.0,36.0
bics,bics_l5,#N/A N/A,TTZ,45.0,43.0,100.0,41.0,56.0,67.0,51.0,,,40.0,35.0
bics,bics_l5,#N/A N/A,TV4,,,88.0,,,,,,,,
bics,bics_l5,#N/A N/A,TVT,49.0,51.0,49.0,40.0,56.0,40.0,34.0,23.0,56.0,35.0,45.0
bics,bics_l5,#N/A N/A,UDC,19.0,23.0,30.0,33.0,25.0,25.0,26.0,26.0,28.0,8.0,15.0
bics,bics_l5,#N/A N/A,UDJ,,,,,,,,,,,67.0
bics,bics_l5,#N/A N/A,V12,30.0,40.0,42.0,51.0,28.0,35.0,34.0,48.0,31.0,35.0,34.0
bics,bics_l5,#N/A N/A,V21,23.0,23.0,11.0,30.0,7.0,49.0,20.0,17.0,7.0,25.0,12.0
bics,bics_l5,#N/A N/A,VC1,35.0,42.0,29.0,49.0,41.0,43.0,39.0,40.0,39.0,39.0,35.0
bics,bics_l5,#N/A N/A,VC2,34.0,47.0,26.0,30.0,19.0,30.0,43.0,33.0,37.0,38.0,23.0
bics,bics_l5,#N/A N/A,VC3,85.0,53.0,48.0,42.0,68.0,35.0,80.0,68.0,47.0,76.0,56.0
bics,bics_l5,#N/A N/A,VC6,31.0,29.0,29.0,44.0,39.0,35.0,44.0,29.0,47.0,34.0,30.0
bics,bics_l5,#N/A N/A,VC7,85.0,66.0,38.0,65.0,50.0,66.0,58.0,58.0,38.0,39.0,27.0
bics,bics_l5,#N/A N/A,VCA,96.0,77.0,55.0,51.0,80.0,70.0,50.0,49.0,77.0,75.0,93.0
bics,bics_l5,#N/A N/A,VCC,28.0,33.0,37.0,46.0,33.0,38.0,44.0,40.0,28.0,46.0,30.0
bics,bics_l5,#N/A N/A,VCP,80.0,58.0,78.0,75.0,79.0,79.0,64.0,55.0,42.0,27.0,38.0
bics,bics_l5,#N/A N/A,VCX,0.0,23.0,14.0,27.0,12.0,32.0,30.0,28.0,22.0,34.0,26.0
bics,bics_l5,#N/A N/A,VE9,59.0,63.0,60.0,100.0,59.0,54.0,56.0,40.0,,,
bics,bics_l5,#N/A N/A,VEC,47.0,36.0,53.0,57.0,60.0,65.0,75.0,73.0,76.0,72.0,85.0
bics,bics_l5,#N/A N/A,VFC,42.0,49.0,49.0,54.0,49.0,65.0,55.0,50.0,56.0,55.0,52.0
bics,bics_l5,#N/A N/A,VFR,50.0,38.0,29.0,34.0,77.0,35.0,34.0,34.0,32.0,32.0,38.0
bics,bics_l5,#N/A N/A,VGI,11.0,14.0,29.0,36.0,33.0,47.0,40.0,33.0,67.0,38.0,56.0
bics,bics_l5,#N/A N/A,VGT,30.0,34.0,31.0,27.0,33.0,32.0,32.0,23.0,37.0,28.0,29.0
bics,bics_l5,#N/A N/A,VHE,,,60.0,41.0,39.0,73.0,36.0,31.0,33.0,33.0,31.0
bics,bics_l5,#N/A N/A,VHF,43.0,63.0,82.0,77.0,54.0,52.0,67.0,88.0,80.0,72.0,90.0
bics,bics_l5,#N/A N/A,VIC,19.0,38.0,31.0,36.0,27.0,38.0,33.0,27.0,35.0,13.0,15.0
bics,bics_l5,#N/A N/A,VIF,100.0,100.0,89.0,91.0,97.0,100.0,89.0,91.0,99.0,61.0,90.0
bics,bics_l5,#N/A N/A,VIP,77.0,76.0,71.0,78.0,62.0,72.0,86.0,91.0,77.0,100.0,81.0
bics,bics_l5,#N/A N/A,VIS,32.0,29.0,22.0,32.0,34.0,36.0,33.0,29.0,34.0,51.0,52.0
bics,bics_l5,#N/A N/A,VIW,29.0,22.0,18.0,26.0,27.0,21.0,27.0,21.0,24.0,13.0,19.0
bics,bics_l5,#N/A N/A,VLW,98.0,,95.0,94.0,100.0,,100.0,100.0,100.0,,100.0
bics,bics_l5,#N/A N/A,VMC,40.0,45.0,51.0,39.0,28.0,29.0,25.0,29.0,27.0,28.0,22.0
bics,bics_l5,#N/A N/A,VNA,55.0,62.0,61.0,57.0,71.0,21.0,40.0,27.0,24.0,52.0,19.0
bics,bics_l5,#N/A N/A,VNC,95.0,90.0,79.0,89.0,97.0,100.0,95.0,79.0,99.0,96.0,92.0
bics,bics_l5,#N/A N/A,VNS,50.0,53.0,61.0,63.0,69.0,81.0,83.0,58.0,67.0,50.0,58.0
bics,bics_l5,#N/A N/A,VOC,75.0,65.0,62.0,71.0,63.0,51.0,63.0,81.0,100.0,84.0,99.0
bics,bics_l5,#N/A N/A,VPA,21.0,22.0,22.0,22.0,26.0,27.0,23.0,18.0,60.0,83.0,29.0
bics,bics_l5,#N/A N/A,VPG,54.0,65.0,50.0,56.0,56.0,60.0,45.0,35.0,42.0,41.0,49.0
bics,bics_l5,#N/A N/A,VPH,68.0,61.0,56.0,84.0,55.0,48.0,53.0,44.0,23.0,67.0,40.0
bics,bics_l5,#N/A N/A,VPS,48.0,60.0,52.0,57.0,50.0,63.0,50.0,54.0,50.0,60.0,69.0
bics,bics_l5,#N/A N/A,VRC,,,,,,,60.0,66.0,76.0,56.0,57.0
bics,bics_l5,#N/A N/A,VSC,94.0,100.0,94.0,97.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0
bics,bics_l5,#N/A N/A,VSF,,,,,28.0,13.0,39.0,,,,
bics,bics_l5,#N/A N/A,VSM,85.0,78.0,73.0,75.0,81.0,87.0,88.0,72.0,81.0,78.0,78.0
bics,bics_l5,#N/A N/A,VSN,93.0,73.0,75.0,72.0,97.0,100.0,90.0,73.0,100.0,48.0,78.0
bics,bics_l5,#N/A N/A,VTB,41.0,48.0,48.0,56.0,56.0,74.0,59.0,53.0,76.0,58.0,74.0
bics,bics_l5,#N/A N/A,VTC,27.0,34.0,57.0,44.0,22.0,15.0,66.0,77.0,47.0,25.0,43.0
bics,bics_l5,#N/A N/A,VTE,27.0,36.0,,57.0,46.0,52.0,48.0,45.0,51.0,46.0,47.0
bics,bics_l5,#N/A N/A,VTL,59.0,82.0,14.0,20.0,67.0,16.0,26.0,33.0,31.0,3.0,50.0
bics,bics_l5,#N/A N/A,VTP,91.0,89.0,86.0,84.0,85.0,92.0,89.0,84.0,94.0,94.0,95.0
bics,bics_l5,#N/A N/A,VTR,,,79.0,71.0,67.0,91.0,80.0,51.0,50.0,25.0,50.0
bics,bics_l5,#N/A N/A,VTV,51.0,47.0,50.0,51.0,45.0,47.0,49.0,36.0,47.0,45.0,43.0
bics,bics_l5,#N/A N/A,VVN,42.0,50.0,,,,,27.0,,,,
bics,bics_l5,#N/A N/A,WSB,79.0,80.0,64.0,68.0,85.0,96.0,86.0,87.0,99.0,88.0,92.0
bics,bics_l5,#N/A N/A,WTC,,,,,,,,94.0,,,
bics,bics_l5,#N/A N/A,X20,25.0,45.0,23.0,46.0,39.0,35.0,49.0,33.0,42.0,59.0,74.0
bics,bics_l5,#N/A N/A,XHC,76.0,59.0,98.0,57.0,48.0,90.0,45.0,54.0,34.0,29.0,74.0
bics,bics_l5,#N/A N/A,XMC,2.0,32.0,20.0,49.0,16.0,33.0,23.0,44.0,10.0,11.0,42.0
bics,bics_l5,Aggregates,ALV,25.0,,,,,,,,,,
bics,bics_l5,Aggregates,AMD,75.0,56.0,75.0,42.0,50.0,69.0,50.0,25.0,25.0,50.0,25.0
bics,bics_l5,Aggregates,BDT,50.0,53.0,50.0,31.0,25.0,79.0,75.0,75.0,86.0,70.0,75.0
bics,bics_l5,Aggregates,CMI,,25.0,,,,25.0,,,,25.0,
bics,bics_l5,Aggregates,KSB,,51.0,25.0,50.0,75.0,75.0,25.0,50.0,96.0,86.0,50.0
bics,bics_l5,Aggregates,NNC,,75.0,,75.0,,,,,,,
bics,bics_l5,Aggregates,SPI,,,,,,45.0,,,50.0,,
bics,bics_l5,Animal Production & Process,DBC,,,,,,,,,,,
bics,bics_l5,Animal Production & Process,TGG,,,,,,,,,,,
bics,bics_l5,Animal Production & Process,VLC,,,,,,,,,,,
bics,bics_l5,Apparel Design,BDG,82.0,82.0,70.0,100.0,91.0,87.0,52.0,82.0,91.0,100.0,100.0
bics,bics_l5,Apparel Design,GMC,51.0,51.0,87.0,62.0,72.0,60.0,52.0,73.0,74.0,50.0,50.0
bics,bics_l5,Apparel Design,M10,46.0,40.0,49.0,12.0,38.0,36.0,25.0,43.0,45.0,40.0,26.0
bics,bics_l5,Apparel Design,MNB,31.0,28.0,30.0,50.0,25.0,26.0,19.0,25.0,25.0,,28.0
bics,bics_l5,Apparel Design,MSH,54.0,67.0,82.0,63.0,71.0,84.0,75.0,79.0,67.0,49.0,54.0
bics,bics_l5,Apparel Design,TCM,56.0,55.0,61.0,52.0,57.0,50.0,40.0,59.0,59.0,69.0,74.0
bics,bics_l5,Apparel Design,TNG,24.0,27.0,30.0,28.0,52.0,29.0,38.0,51.0,52.0,13.0,36.0
bics,bics_l5,Apparel Design,VGG,70.0,70.0,,,,,,,,,
bics,bics_l5,Aquaculture Fishing,ASM,100.0,100.0,61.0,75.0,53.0,49.0,50.0,46.0,50.0,51.0,50.0
bics,bics_l5,Aquaculture Fishing,AVF,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
bics,bics_l5,Aquaculture Fishing,CMX,52.0,46.0,75.0,50.0,59.0,75.0,75.0,50.0,75.0,55.0,71.0
bics,bics_l5,Aquaculture Fishing,SEA,50.0,50.0,55.0,,75.0,86.0,,95.0,,75.0,90.0
bics,bics_l5,Book Publishers,BDB,50.0,54.0,25.0,,48.0,49.0,29.0,45.0,43.0,24.0,49.0
bics,bics_l5,Book Publishers,BST,,44.0,56.0,49.0,,47.0,100.0,75.0,54.0,34.0,79.0
bics,bics_l5,Book Publishers,DAD,70.0,82.0,68.0,,67.0,83.0,89.0,25.0,61.0,75.0,81.0
bics,bics_l5,Book Publishers,KBE,65.0,32.0,72.0,39.0,,,,,,,
bics,bics_l5,Book Publishers,LBE,,80.0,88.0,85.0,61.0,71.0,91.0,100.0,75.0,55.0,
bics,bics_l5,Book Publishers,QST,25.0,24.0,44.0,75.0,25.0,25.0,25.0,75.0,25.0,50.0,25.0
bics,bics_l5,Book Publishers,SED,100.0,73.0,60.0,22.0,94.0,73.0,47.0,9.0,85.0,53.0,80.0
bics,bics_l5,Brewers,BHN,56.0,65.0,54.0,55.0,53.0,65.0,47.0,53.0,54.0,61.0,72.0
bics,bics_l5,Brewers,BQB,44.0,53.0,55.0,56.0,,,,,,,
bics,bics_l5,Brewers,BSL,45.0,21.0,36.0,23.0,44.0,49.0,20.0,26.0,33.0,44.0,52.0
bics,bics_l5,Brewers,BSP,51.0,55.0,42.0,50.0,56.0,39.0,38.0,50.0,21.0,39.0,52.0
bics,bics_l5,Brewers,BSQ,50.0,54.0,53.0,59.0,57.0,55.0,35.0,50.0,53.0,57.0,50.0
bics,bics_l5,Brewers,BTB,20.0,13.0,37.0,9.0,5.0,29.0,,,,,
bics,bics_l5,Brewers,HAD,53.0,,,,,,,,,,
bics,bics_l5,Brewers,SAB,75.0,97.0,75.0,75.0,75.0,90.0,75.0,75.0,75.0,87.0,95.0
bics,bics_l5,Brewers,SBL,53.0,53.0,21.0,52.0,24.0,35.0,17.0,22.0,46.0,15.0,21.0
bics,bics_l5,Brewers,SMB,52.0,58.0,58.0,50.0,53.0,63.0,59.0,56.0,57.0,63.0,71.0
bics,bics_l5,Brewers,THB,,,,,53.0,,57.0,,,,
